years,window_start,strategy,actual_start,actual_end,contributed,final_value,profit,end_roi,worst_interim_roi,worst_date,deposited_at_worst,equity_at_worst,ending_tqqq_weight,mean_idle_weight,transaction_cost,turnover,trades,mean_calendar_wait_deployed_principal,deployed_principal
5,2004-11-01,weekly_qqq,2004-11-01,2009-10-30,26100.0,27016.76799650584,916.7679965058414,0.03512521059409354,-0.38618583001264517,2008-11-20,21200.0,13012.860403731922,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2004-11-01,weekly_qld,2004-11-01,2009-10-30,26100.0,21564.775404814984,-4535.224595185016,-0.1737633944515332,-0.7112200336383613,2008-11-20,21200.0,6122.135286866741,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2004-11-01,weekly_tqqq,2004-11-01,2009-10-30,26100.0,16386.369766467462,-9713.630233532538,-0.3721697407483731,-0.8809809429185668,2008-11-20,21200.0,2523.2040101263838,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2004-11-01,weekly_half_half,2004-11-01,2009-10-30,26100.0,21701.56888148665,-4398.431118513348,-0.16852226507713977,-0.633583386465606,2008-11-20,21200.0,7768.032206929152,0.37753882809013123,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2004-11-01,dip_cash,2004-11-01,2009-10-30,26100.0,16506.574610807707,-9593.425389192293,-0.36756419115679284,-0.878707934705944,2008-11-20,21200.0,2571.3917842339883,1.0,0.031674541546844806,13.043478260869566,26086.956521739132,156,7.494252873563219,26100.0
5,2004-11-01,dip_bond,2004-11-01,2009-10-30,26100.0,16498.409741582833,-9601.590258417167,-0.36787702139529377,-0.8787215936536903,2008-11-20,21200.0,2571.102214541766,1.0,0.031681327587766026,34.538880179647975,69077.76035929595,491,7.494252873563219,26100.0
5,2004-12-01,weekly_qqq,2004-12-01,2009-12-01,26200.0,29029.695424935875,2829.695424935875,0.108003642173125,-0.3875482308323502,2008-11-20,20800.0,12738.996798687116,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2004-12-01,weekly_qld,2004-12-01,2009-12-01,26200.0,24945.887071759254,-1254.1129282407455,-0.047866905658043725,-0.7115306855535751,2008-11-20,20800.0,6000.161740485638,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2004-12-01,weekly_tqqq,2004-12-01,2009-12-01,26200.0,20447.60872781527,-5752.39127218473,-0.2195569187856767,-0.8808088278429236,2008-11-20,20800.0,2479.1763808671885,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2004-12-01,weekly_half_half,2004-12-01,2009-12-01,26200.0,24738.652076375573,-1461.3479236244275,-0.055776638306275855,-0.6341785293376369,2008-11-20,20800.0,7609.086589777153,0.4132724908513088,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2004-12-01,dip_cash,2004-12-01,2009-12-01,26200.0,20619.204108461712,-5580.795891538288,-0.21300747677627052,-0.8783457493005349,2008-11-20,20800.0,2530.4084145488728,1.0,0.027038075373854376,13.09345327336332,26186.906546726637,158,7.3816793893129775,26200.0
5,2004-12-01,dip_bond,2004-12-01,2009-12-01,26200.0,20608.902872388946,-5591.097127611054,-0.21340065372561276,-0.8783593693823185,2008-11-20,20800.0,2530.1251168477747,1.0,0.027047102968202074,34.58861332859124,69177.22665718247,494,7.3816793893129775,26200.0
5,2005-01-01,weekly_qqq,2005-01-03,2009-12-31,26100.0,30031.326935460766,3931.3269354607655,0.15062555308278794,-0.3884837850875745,2008-11-20,20300.0,12413.779162722238,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-01-01,weekly_qld,2005-01-03,2009-12-31,26100.0,26970.236467099498,870.2364670994975,0.033342393375459675,-0.7112363762486921,2008-11-20,20300.0,5861.901562151549,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-01-01,weekly_tqqq,2005-01-03,2009-12-31,26100.0,23149.242441405644,-2950.757558594356,-0.11305584515687188,-0.8802228507707873,2008-11-20,20300.0,2431.476129353018,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-01-01,weekly_half_half,2005-01-03,2009-12-31,26100.0,26590.284688433203,490.284688433203,0.018784853962957967,-0.6343533179291808,2008-11-20,20300.0,7422.627646037628,0.4352951221217196,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2005-01-01,dip_cash,2005-01-03,2009-12-31,26100.0,23324.977683874902,-2775.022316125098,-0.10632269410440988,-0.8778246629847937,2008-11-20,20300.0,2480.1593414086874,0.9914255009067698,0.022274091510891107,12.94352823588206,25887.05647176412,158,7.316602316602316,25900.0
5,2005-01-01,dip_bond,2005-01-03,2009-12-31,26100.0,23313.18289342055,-2786.8171065794486,-0.1067746017846532,-0.8778377164799728,2008-11-20,20300.0,2479.8943554565526,0.9914254912138061,0.02228346553002802,34.23862254227211,68477.2450845442,493,7.316602316602316,25900.0
5,2005-02-01,weekly_qqq,2005-02-01,2010-02-01,26200.0,28440.80363029723,2240.8036302972287,0.08552685611821484,-0.38973844912463784,2008-11-20,19900.0,12144.204862419707,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-02-01,weekly_qld,2005-02-01,2010-02-01,26200.0,24195.41449151079,-2004.58550848921,-0.07651089727058054,-0.7114306234794555,2008-11-20,19900.0,5742.530592758835,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-02-01,weekly_tqqq,2005-02-01,2010-02-01,26200.0,19669.48756582842,-6530.512434171578,-0.24925619977754115,-0.8799750721444501,2008-11-20,19900.0,2388.4960643254417,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-02-01,weekly_half_half,2005-02-01,2010-02-01,26200.0,24055.145598062823,-2144.8544019371766,-0.08186467182966323,-0.634856760634544,2008-11-20,19900.0,7266.350463372574,0.4088415820566145,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-02-01,dip_cash,2005-02-01,2010-02-01,26200.0,19804.583794855724,-6395.416205144276,-0.24409985515817847,-0.8776121171665858,2008-11-20,19900.0,2435.5188683849415,1.0,0.02480175870012079,13.09345327336332,26186.90654672664,158,7.3893129770992365,26200.0
5,2005-02-01,dip_bond,2005-02-01,2010-02-01,26200.0,19794.60047823447,-6405.399521765528,-0.24448089777731025,-0.8776234980246987,2008-11-20,19900.0,2435.292389308494,1.0,0.024810553610260588,34.2885367059244,68577.0734118488,488,7.3893129770992365,26200.0
5,2005-03-01,weekly_qqq,2005-03-01,2010-03-01,26200.0,29771.89127179137,3571.89127179137,0.13633172793096832,-0.3913719095006513,2008-11-20,19500.0,11868.2477647373,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-03-01,weekly_qld,2005-03-01,2010-03-01,26200.0,26644.101130567786,444.10113056778573,0.016950424830831517,-0.7119520346234665,2008-11-20,19500.0,5616.935324842404,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-03-01,weekly_tqqq,2005-03-01,2010-03-01,26200.0,22816.891389637378,-3383.108610362622,-0.12912628283826802,-0.8798983343062211,2008-11-20,19500.0,2341.9824810286864,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-03-01,weekly_half_half,2005-03-01,2010-03-01,26200.0,26294.391330714374,94.39133071437391,0.003602722546350149,-0.6356351219034363,2008-11-20,19500.0,7105.115122882993,0.433873731904664,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-03-01,dip_cash,2005-03-01,2010-03-01,26200.0,22954.840038152925,-3245.1599618470755,-0.12386106724607159,-0.8775061413328539,2008-11-20,19500.0,2388.6302440093477,0.995643620263361,0.02507588240777481,13.043478260869566,26086.956521739132,155,7.471264367816092,26100.0
5,2005-03-01,dip_bond,2005-03-01,2010-03-01,26200.0,22943.217027839346,-3256.782972160654,-0.12430469359391809,-0.8775152459195287,2008-11-20,19500.0,2388.4527045691893,0.9956435915300706,0.02508175312115859,34.08865632683592,68177.31265367182,480,7.471264367816092,26100.0
5,2005-04-01,weekly_qqq,2005-04-01,2010-04-01,26200.0,31479.208089848278,5279.208089848278,0.20149649197894193,-0.39305292205707726,2008-11-20,19100.0,11592.689188709825,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-04-01,weekly_qld,2005-04-01,2010-04-01,26200.0,29969.29723235803,3769.297232358029,0.1438663065785507,-0.7125044070841152,2008-11-20,19100.0,5491.165824693399,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-04-01,weekly_tqqq,2005-04-01,2010-04-01,26200.0,27370.886317608896,1170.8863176088962,0.04469031746598841,-0.879831302922151,2008-11-20,19100.0,2295.2221141869168,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-04-01,weekly_half_half,2005-04-01,2010-04-01,26200.0,29425.047203728587,3225.047203728587,0.12309340472246516,-0.6364421124896141,2008-11-20,19100.0,6943.95565144837,0.46509502819320203,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-04-01,dip_cash,2005-04-01,2010-04-01,26200.0,27485.671509358257,1285.671509358257,0.0490714316548953,-0.8775206851555984,2008-11-20,19100.0,2339.3549135280687,0.9818087034973928,0.025398454006169843,12.843578210894552,25687.156421789106,152,7.5136186770428015,25700.0
5,2005-04-01,dip_bond,2005-04-01,2010-04-01,26200.0,27471.74516325064,1271.7451632506418,0.04853989172712373,-0.8775289235901833,2008-11-20,19100.0,2339.1975594274995,0.9818081507992847,0.02540444050729263,33.78881611845277,67577.63223690554,476,7.5136186770428015,25700.0
5,2005-05-01,weekly_qqq,2005-05-02,2010-04-30,26100.0,31845.614378564387,5745.614378564387,0.22013848193733285,-0.39608108004348064,2008-11-20,18600.0,11232.89191119126,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-05-01,weekly_qld,2005-05-02,2010-04-30,26100.0,30986.291036928353,4886.291036928353,0.18721421597426638,-0.7140518728781552,2008-11-20,18600.0,5318.635164466314,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-05-01,weekly_tqqq,2005-05-02,2010-04-30,26100.0,28991.429968692206,2891.429968692206,0.11078275742115731,-0.8802306338418455,2008-11-20,18600.0,2227.7102105416743,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-05-01,weekly_half_half,2005-05-02,2010-04-30,26100.0,30418.5221736283,4318.522173628298,0.16546061967924514,-0.6381558569426631,2008-11-20,18600.0,6730.301060866467,0.47654238104023794,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2005-05-01,dip_cash,2005-05-02,2010-04-30,26100.0,29065.726614449257,2965.726614449257,0.11362937220112096,-0.8779047780345461,2008-11-20,18600.0,2270.9711285574417,1.0,0.04070978210337257,13.043478260869566,26086.956521739135,150,8.134099616858238,26100.0
5,2005-05-01,dip_bond,2005-05-02,2010-04-30,26100.0,29050.6063666121,2950.606366612101,0.1130500523606169,-0.8779121204466118,2008-11-20,18600.0,2270.8345596930203,1.0,0.04071203742329272,34.338228961505756,68676.4579230115,475,8.134099616858238,26100.0
5,2005-06-01,weekly_qqq,2005-06-01,2010-06-01,26200.0,29212.348031357124,3012.3480313571235,0.11497511570065357,-0.3984363729218925,2008-11-20,18200.0,10948.458012821557,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-06-01,weekly_qld,2005-06-01,2010-06-01,26200.0,25920.322831340978,-279.67716865902185,-0.010674701093855796,-0.7152172247832627,2008-11-20,18200.0,5183.046508944618,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-06-01,weekly_tqqq,2005-06-01,2010-06-01,26200.0,21984.967405027615,-4215.032594972385,-0.1608791066783353,-0.8805022976235658,2008-11-20,18200.0,2174.8581832511027,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-06-01,weekly_half_half,2005-06-01,2010-06-01,26200.0,25598.65771819237,-601.3422818076288,-0.022951995488840794,-0.6394693352727292,2008-11-20,18200.0,6561.65809803633,0.4294164101698858,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-06-01,dip_cash,2005-06-01,2010-06-01,26200.0,22060.651834178738,-4139.348165821262,-0.15799038800844512,-0.877740873988783,2008-11-20,18200.0,2225.116093404149,0.9954670423724711,0.02888175857217604,13.043478260869566,26086.956521739135,154,7.766283524904215,26100.0
5,2005-06-01,dip_bond,2005-06-01,2010-06-01,26200.0,22049.00207408377,-4150.997925916228,-0.15843503534031406,-0.8777506788495115,2008-11-20,18200.0,2224.9376449388915,0.9954669138924439,0.02888787889333872,34.08773920190691,68175.47840381382,478,7.766283524904215,26100.0
5,2005-07-01,weekly_qqq,2005-07-01,2010-07-01,26200.0,27538.316172652183,1338.316172652183,0.051080769948556606,-0.4001406284695507,2008-11-20,17800.0,10677.496813241998,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-07-01,weekly_qld,2005-07-01,2010-07-01,26200.0,23050.29214000241,-3149.7078599975903,-0.12021785725181643,-0.7157565779967289,2008-11-20,17800.0,5059.532911658224,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-07-01,weekly_tqqq,2005-07-01,2010-07-01,26200.0,18387.695115586546,-7812.304884413454,-0.29817957574097154,-0.8804036913397177,2008-11-20,17800.0,2128.814294153025,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-07-01,weekly_half_half,2005-07-01,2010-07-01,26200.0,22963.005644119366,-3236.9943558806335,-0.12354940289620739,-0.6402721599046342,2008-11-20,17800.0,6403.155553697512,0.4003764881775283,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-07-01,dip_cash,2005-07-01,2010-07-01,26200.0,18469.84870749533,-7730.15129250467,-0.2950439424620103,-0.8777594124019225,2008-11-20,17800.0,2175.88245924578,1.0,0.04427652949131963,13.09345327336332,26186.906546726637,153,7.969465648854962,26200.0
5,2005-07-01,dip_bond,2005-07-01,2010-07-01,26200.0,18460.05205817014,-7739.9479418298615,-0.2954178603751856,-0.8777666131044537,2008-11-20,17800.0,2175.754286740724,1.0,0.04427383435873476,34.38778752776348,68775.57505552695,480,7.969465648854962,26200.0
5,2005-08-01,weekly_qqq,2005-08-01,2010-07-30,26100.0,29393.14775353774,3293.1477535377417,0.12617424343056483,-0.4024205456694064,2008-11-20,17300.0,10338.12455991927,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-08-01,weekly_qld,2005-08-01,2010-07-30,26100.0,26491.08516635634,391.0851663563408,0.014984105990664397,-0.7165512339330966,2008-11-20,17300.0,4903.663652957429,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-08-01,weekly_tqqq,2005-08-01,2010-07-30,26100.0,22771.375168518454,-3328.6248314815457,-0.1275335184475688,-0.8803350069818611,2008-11-20,17300.0,2070.204379213802,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-08-01,weekly_half_half,2005-08-01,2010-07-30,26100.0,26082.261461028098,-17.738538971902017,-0.000679637508501993,-0.6413777763256338,2008-11-20,17300.0,6204.164469566536,0.436529922885392,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2005-08-01,dip_cash,2005-08-01,2010-07-30,26100.0,22877.35019763416,-3222.6498023658387,-0.12347317250443826,-0.8773845569897902,2008-11-20,17300.0,2121.247164076629,0.9956288643948659,0.033838897023211065,12.993503248375813,25987.006496751626,154,7.415384615384616,26000.0
5,2005-08-01,dip_bond,2005-08-01,2010-07-30,26100.0,22864.577614912647,-3235.422385087353,-0.1239625434899369,-0.8773990616015367,2008-11-20,17300.0,2120.996234293416,0.9956285819440356,0.033845192627862036,34.03649209854919,68072.98419709838,480,7.415384615384616,26000.0
5,2005-09-01,weekly_qqq,2005-09-01,2010-09-01,26200.0,28758.596890293415,2558.5968902934146,0.09765636985852727,-0.40381475197548705,2008-11-20,16900.0,10075.530691614269,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-09-01,weekly_qld,2005-09-01,2010-09-01,26200.0,25357.798630500947,-842.2013694990528,-0.032145090438895144,-0.7167740532856127,2008-11-20,16900.0,4786.518499473144,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-09-01,weekly_tqqq,2005-09-01,2010-09-01,26200.0,21318.442674383074,-4881.557325616926,-0.18631898189377583,-0.880034525811765,2008-11-20,16900.0,2027.4165137811708,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-09-01,weekly_half_half,2005-09-01,2010-09-01,26200.0,25038.519782338244,-1161.480217661756,-0.04433130601762427,-0.641924638893626,2008-11-20,16900.0,6051.47360269772,0.4257129187289408,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-09-01,dip_cash,2005-09-01,2010-09-01,26200.0,21443.940715097855,-4756.059284902145,-0.18152898033977652,-0.877066608063428,2008-11-20,16900.0,2077.574323728067,1.0,0.029902209602454807,13.093453273363318,26186.906546726637,157,7.293893129770993,26200.0
5,2005-09-01,dip_bond,2005-09-01,2010-09-01,26200.0,21431.570680450204,-4768.429319549796,-0.1820011190667861,-0.8770821280468009,2008-11-20,16900.0,2077.3120360090647,1.0,0.02990992631038479,34.28576844315356,68571.5368863071,487,7.293893129770993,26200.0
5,2005-10-01,weekly_qqq,2005-10-03,2010-10-01,26100.0,31319.86787752296,5219.86787752296,0.19999493783612873,-0.4056923334819925,2008-11-20,16400.0,9746.645730895323,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-10-01,weekly_qld,2005-10-03,2010-10-01,26100.0,30376.419474318634,4276.4194743186345,0.16384748943749558,-0.7171499375489742,2008-11-20,16400.0,4638.7410241968255,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-10-01,weekly_tqqq,2005-10-03,2010-10-01,26100.0,28134.051753563992,2034.051753563992,0.07793301737793072,-0.879693423409708,2008-11-20,16400.0,1973.0278560807888,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2005-10-01,weekly_half_half,2005-10-03,2010-10-01,26100.0,29726.959815543476,3626.959815543476,0.13896397760702972,-0.6426928784458503,2008-11-20,16400.0,5859.836793488056,0.47320768635838445,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2005-10-01,dip_cash,2005-10-03,2010-10-01,26100.0,28257.891201856393,2157.8912018563933,0.08267782382591546,-0.8767209922989702,2008-11-20,16400.0,2021.7757262968898,0.9858446620399712,0.03138144234436388,12.843578210894552,25687.156421789106,155,7.284046692607004,25700.0
5,2005-10-01,dip_bond,2005-10-03,2010-10-01,26100.0,28241.54883953284,2141.5488395328393,0.08205167967558771,-0.876736057641774,2008-11-20,16400.0,2021.5286546749062,0.9858432368617022,0.03139053404443491,33.73592941253555,67471.85882507107,482,7.284046692607004,25700.0
5,2005-11-01,weekly_qqq,2005-11-01,2010-11-01,26200.0,33354.74750837933,7154.747508379332,0.2730819659686768,-0.4074431267898366,2008-11-20,16000.0,9480.909971362615,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-11-01,weekly_qld,2005-11-01,2010-11-01,26200.0,34511.99680646639,8311.996806466392,0.31725178650635083,-0.7176569231465669,2008-11-20,16000.0,4517.489229654929,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-11-01,weekly_tqqq,2005-11-01,2010-11-01,26200.0,34141.33160405068,7941.331604050683,0.303104259696591,-0.8795204433607755,2008-11-20,16000.0,1927.6729062275917,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-11-01,weekly_half_half,2005-11-01,2010-11-01,26200.0,33748.03955621501,7548.039556215008,0.2880931128326339,-0.6434817850753061,2008-11-20,16000.0,5704.291438795103,0.5058268873245297,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-11-01,dip_cash,2005-11-01,2010-11-01,26200.0,34229.45554923354,8029.455549233542,0.30646776905471534,-0.876611181216444,2008-11-20,16000.0,1974.2211005368956,0.9883141582715312,0.042084369547880696,12.893553223388306,25787.106446776612,153,7.457364341085271,25800.0
5,2005-11-01,dip_bond,2005-11-01,2010-11-01,26200.0,34209.38069814052,8009.380698140521,0.30570155336414206,-0.8766252940496276,2008-11-20,16000.0,1973.9952952059577,0.9883130273093854,0.04208056774494455,33.88559249335789,67771.18498671577,479,7.457364341085271,25800.0
5,2005-12-01,weekly_qqq,2005-12-01,2010-12-01,26200.0,33816.24183593806,7616.241835938061,0.29069625328007864,-0.40868682254776884,2008-11-20,15600.0,9224.485568254806,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-12-01,weekly_qld,2005-12-01,2010-12-01,26200.0,35607.807525831435,9407.807525831435,0.3590766231233372,-0.7176968000681127,2008-11-20,15600.0,4403.929918937442,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-12-01,weekly_tqqq,2005-12-01,2010-12-01,26200.0,35838.32124603614,9638.32124603614,0.3678748567189366,-0.879077973532535,2008-11-20,15600.0,1886.3836128924534,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2005-12-01,weekly_half_half,2005-12-01,2010-12-01,26200.0,34827.2815409871,8627.281540987096,0.3292855549995075,-0.6438823980401519,2008-11-20,15600.0,5555.43459057363,0.5145150534338889,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2005-12-01,dip_cash,2005-12-01,2010-12-01,26200.0,35946.17966385582,9746.179663855823,0.3719915902235047,-0.8759617041266907,2008-11-20,15600.0,1934.9974156236249,1.0,0.02817568266489883,13.09345327336332,26186.90654672664,156,7.148854961832061,26200.0
5,2005-12-01,dip_bond,2005-12-01,2010-12-01,26200.0,35923.925922211485,9723.925922211485,0.3711422107714307,-0.8759843288677841,2008-11-20,15600.0,1934.644469662567,1.0,0.02817803552174546,34.18360603675451,68367.21207350903,484,7.148854961832061,26200.0
5,2006-01-01,weekly_qqq,2006-01-03,2010-12-31,26100.0,34409.52295637278,8309.522956372777,0.3183725270640911,-0.4096261234531777,2008-11-20,15100.0,8914.645535857017,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2006-01-01,weekly_qld,2006-01-03,2010-12-31,26100.0,37268.64943282808,11168.649432828082,0.42791760279034796,-0.7171822274731302,2008-11-20,15100.0,4270.548365155732,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2006-01-01,weekly_tqqq,2006-01-03,2010-12-31,26100.0,38656.44646286758,12556.446462867578,0.4810899027918612,-0.8781968740542206,2008-11-20,15100.0,1839.2272017812681,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2006-01-01,weekly_half_half,2006-01-03,2010-12-31,26100.0,36532.98470962018,10432.984709620177,0.39973121492797614,-0.6439114987536991,2008-11-20,15100.0,5376.936368819142,0.5290622538799606,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2006-01-01,dip_cash,2006-01-03,2010-12-31,26100.0,38764.10822287048,12664.108222870484,0.48521487443948214,-0.8750385448279264,2008-11-20,15100.0,1886.9179730983103,0.9896811762649036,0.02491449164704999,12.843578210894552,25687.156421789106,155,7.031128404669261,25700.0
5,2006-01-01,dip_bond,2006-01-03,2010-12-31,26100.0,38739.846906221224,12639.846906221224,0.48428532207744157,-0.8750631861852225,2008-11-20,15100.0,1886.5458886031402,0.9896797093350983,0.02491788091789153,33.63342050253343,67266.84100506686,481,7.031128404669261,25700.0
5,2006-02-01,weekly_qqq,2006-02-01,2011-02-01,26200.0,36023.53854724224,9823.538547242242,0.3749442193603909,-0.41020257062881615,2008-11-20,14700.0,8670.022211756403,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2006-02-01,weekly_qld,2006-02-01,2011-02-01,26200.0,40886.722198500815,14686.722198500815,0.5605619159733135,-0.7166001837061647,2008-11-20,14700.0,4165.977299519378,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2006-02-01,weekly_tqqq,2006-02-01,2011-02-01,26200.0,44443.84359366573,18243.843593665733,0.6963299081551807,-0.877382826668355,2008-11-20,14700.0,1802.4724479751812,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2006-02-01,weekly_half_half,2006-02-01,2011-02-01,26200.0,40233.69107045399,14033.691070453991,0.535637063757786,-0.6437926986485856,2008-11-20,14700.0,5236.2473298657915,0.5523212314256634,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2006-02-01,dip_cash,2006-02-01,2011-02-01,26200.0,44535.37775301674,18335.377753016743,0.6998235783594177,-0.8741104862529723,2008-11-20,14700.0,1850.5758520813063,1.0,0.019814733436963813,13.09345327336332,26186.90654672664,155,7.4465648854961835,26200.0
5,2006-02-01,dip_bond,2006-02-01,2011-02-01,26200.0,44507.01406742641,18307.01406742641,0.6987409949399394,-0.8741360856877908,2008-11-20,14700.0,1850.1995403894757,1.0,0.019819958817651508,34.18257218951926,68365.14437903852,483,7.4465648854961835,26200.0
5,2006-03-01,weekly_qqq,2006-03-01,2011-03-01,26200.0,35731.277738016914,9531.277738016914,0.3637892266418669,-0.41122045426149956,2008-11-20,14300.0,8419.547504060556,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2006-03-01,weekly_qld,2006-03-01,2011-03-01,26200.0,40421.02904127231,14221.029041272312,0.5427873679874928,-0.7163861808251666,2008-11-20,14300.0,4055.677614200117,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2006-03-01,weekly_tqqq,2006-03-01,2011-03-01,26200.0,43813.60097603706,17613.600976037058,0.6722748464136281,-0.876749467989827,2008-11-20,14300.0,1762.4826077454752,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2006-03-01,weekly_half_half,2006-03-01,2011-03-01,26200.0,39772.43935702699,13572.43935702699,0.5180320365277477,-0.6439849611256633,2008-11-20,14300.0,5091.015055903015,0.550803542407012,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2006-03-01,dip_cash,2006-03-01,2011-03-01,26200.0,43926.69979930925,17726.699799309252,0.6765915953934829,-0.8733988466316372,2008-11-20,14300.0,1810.396493167588,0.9977234802419286,0.02363500297494833,13.043478260869566,26086.956521739135,152,7.551724137931035,26100.0
5,2006-03-01,dip_bond,2006-03-01,2011-03-01,26200.0,43898.67780487657,17698.67780487657,0.6755220536212432,-0.8734228960382634,2008-11-20,14300.0,1810.052586652833,0.9977231636091066,0.023637435570224626,34.08260031597905,68165.2006319581,477,7.551724137931035,26100.0
5,2006-04-01,weekly_qqq,2006-04-03,2011-04-01,26100.0,35859.622615667286,9759.622615667286,0.3739319009834209,-0.41243853345942094,2008-11-20,13800.0,8108.348238259991,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2006-04-01,weekly_qld,2006-04-03,2011-04-01,26100.0,41059.12057733521,14959.120577335212,0.5731463822733798,-0.7160446484373799,2008-11-20,13800.0,3918.5838515641576,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2006-04-01,weekly_tqqq,2006-04-03,2011-04-01,26100.0,45031.04202794552,18931.04202794552,0.7253272807641962,-0.8758905390269313,2008-11-20,13800.0,1712.7105614283475,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2006-04-01,weekly_half_half,2006-04-03,2011-04-01,26100.0,40445.3323218064,14345.332321806403,0.5496295908738086,-0.644164536243176,2008-11-20,13800.0,4910.529399844169,0.5566902216262258,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2006-04-01,dip_cash,2006-04-03,2011-04-01,26100.0,45148.47471196726,19048.47471196726,0.7298266173167532,-0.8723557303183,2008-11-20,13800.0,1761.490921607459,0.9955701715002349,0.024287602785789838,12.94352823588206,25887.056471764117,153,7.44015444015444,25900.0
