years,window_start,strategy,actual_start,actual_end,contributed,final_value,profit,end_roi,worst_interim_roi,worst_date,deposited_at_worst,equity_at_worst,ending_tqqq_weight,mean_idle_weight,transaction_cost,turnover,trades,mean_calendar_wait_deployed_principal,deployed_principal
5,2002-10-01,weekly_qqq,2002-10-01,2007-10-01,26200.0,38157.86003029282,11957.860030292817,0.456406871385222,-0.06391580089116701,2002-10-04,100.0,93.6084199108833,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2002-10-01,weekly_qld,2002-10-01,2007-10-01,26200.0,46198.375830524885,19998.375830524885,0.7632967874246139,-0.12481642321753526,2002-10-04,100.0,87.51835767824647,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2002-10-01,weekly_tqqq,2002-10-01,2007-10-01,26200.0,53204.12967499941,27004.129674999407,1.0306919723282217,-0.18297509010810104,2002-10-04,100.0,81.7024909891899,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2002-10-01,weekly_half_half,2002-10-01,2007-10-01,26200.0,45680.99485264611,19480.99485264611,0.7435494218567217,-0.12344544549963402,2002-10-04,100.0,87.6554554500366,0.5823442533007522,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2002-10-01,dip_cash,2002-10-01,2007-10-01,26200.0,53425.85325287417,27225.85325287417,1.0391547043081744,-0.18297509010810104,2002-10-04,100.0,81.7024909891899,0.9943847410619715,0.018084379428514225,12.94352823588206,25887.05647176412,91,20.324324324324323,25900.0
5,2002-10-01,dip_bond,2002-10-01,2007-10-01,26200.0,53462.399071436244,27262.399071436244,1.040549582879246,-0.18297509010810104,2002-10-04,100.0,81.7024909891899,0.9943873949991512,0.018105768574308158,36.1214705066638,72242.9410133276,400,20.324324324324323,25900.0
5,2002-11-01,weekly_qqq,2002-11-01,2007-11-01,26200.0,38993.64292226205,12793.64292226205,0.4883069817657271,-0.07595357853585781,2003-02-13,1600.0,1478.4742743426275,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2002-11-01,weekly_qld,2002-11-01,2007-11-01,26200.0,48034.17288987736,21834.172889877358,0.8333653774762351,-0.15952406441288758,2003-02-13,1600.0,1344.7614969393799,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2002-11-01,weekly_tqqq,2002-11-01,2007-11-01,26200.0,56241.59298248066,30041.59298248066,1.1466256863542237,-0.24399464087005057,2003-02-13,1600.0,1209.608574607919,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2002-11-01,weekly_half_half,2002-11-01,2007-11-01,26200.0,47617.61795237135,21417.61795237135,0.8174663340599753,-0.1599741097029542,2003-02-13,1600.0,1344.0414244752733,0.5905544565326145,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2002-11-01,dip_cash,2002-11-01,2007-11-01,26200.0,56567.7825664796,30367.782566479596,1.1590756704763205,-0.21776699847068315,2003-02-13,1600.0,1251.572802446907,0.9982322092989507,0.02241611526225401,13.043478260869566,26086.956521739135,88,20.409961685823756,26100.0
5,2002-11-01,dip_bond,2002-11-01,2007-11-01,26200.0,56608.77585209268,30408.77585209268,1.160640299698194,-0.21816435752441238,2003-02-13,1600.0,1250.9370279609402,0.9982338095878781,0.022439350122575523,36.421838571874815,72843.67714374964,397,20.409961685823756,26100.0
5,2002-12-01,weekly_qqq,2002-12-02,2007-11-30,26100.0,36505.03367435269,10405.033674352693,0.39866029403650166,-0.07211665439208025,2003-02-07,1000.0,927.8833456079198,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2002-12-01,weekly_qld,2002-12-02,2007-11-30,26100.0,42002.59743554424,15902.597435544238,0.609294920902078,-0.14676511740840123,2003-02-07,1000.0,853.2348825915988,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2002-12-01,weekly_tqqq,2002-12-02,2007-11-30,26100.0,45741.3009312894,19641.3009312894,0.7525402655666437,-0.22034796606613144,2003-02-07,1000.0,779.6520339338686,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2002-12-01,weekly_half_half,2002-12-02,2007-11-30,26100.0,41123.16730282105,15023.16730282105,0.5756002798015728,-0.1462323102291059,2003-02-07,1000.0,853.7676897708941,0.5561500235920732,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2002-12-01,dip_cash,2002-12-02,2007-11-30,26100.0,45979.41584085501,19879.415840855007,0.7616634421783527,-0.1870979715304667,2003-02-13,1100.0,894.1922313164866,1.0,0.02187705917920995,13.043478260869566,26086.956521739132,88,20.413793103448278,26100.0
5,2002-12-01,dip_bond,2002-12-02,2007-11-30,26100.0,46014.47003870667,19914.47003870667,0.7630065148929759,-0.1874619657976997,2003-02-13,1100.0,893.7918376225304,1.0,0.021901191365975847,36.371960645338746,72743.9212906775,396,20.413793103448278,26100.0
5,2003-01-01,weekly_qqq,2003-01-02,2007-12-31,26200.0,36134.496850271316,9934.496850271316,0.37917926909432503,-0.0662327326125948,2003-02-07,600.0,560.2603604324431,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-01-01,weekly_qld,2003-01-02,2007-12-31,26200.0,40924.73016193171,14724.730161931708,0.5620126016004469,-0.13202274282260476,2003-02-07,600.0,520.7863543064371,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-01-01,weekly_tqqq,2003-01-02,2007-12-31,26200.0,43860.91606917319,17660.91606917319,0.6740807659989767,-0.19575009831033044,2003-02-07,600.0,482.54994101380174,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-01-01,weekly_half_half,2003-01-02,2007-12-31,26200.0,39997.70645972225,13797.706459722249,0.5266300175466507,-0.13099141546146256,2003-02-07,600.0,521.4051507231225,0.5482928891602972,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2003-01-01,dip_cash,2003-01-02,2007-12-31,26200.0,43989.33728794285,17789.33728794285,0.6789823392344599,-0.1742567279061099,2003-02-13,700.0,578.0202904657231,0.995453443667704,0.025367454518154822,12.993503248375813,25987.006496751623,86,20.526923076923076,26000.0
5,2003-01-01,dip_bond,2003-01-02,2007-12-31,26200.0,44023.99582580564,17823.995825805643,0.6803051841910551,-0.17461690592712492,2003-02-13,700.0,577.7681658510126,0.9954579375898494,0.025392797268125433,36.52192457666394,73043.84915332789,396,20.526923076923076,26000.0
5,2003-02-01,weekly_qqq,2003-02-03,2008-02-01,26100.0,31641.481820466626,5541.481820466626,0.21231731112898952,-0.030773232400780445,2003-02-07,100.0,96.92267675992196,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-02-01,weekly_qld,2003-02-03,2008-02-01,26100.0,31299.24442236381,5199.244422363809,0.1992047671403758,-0.07994391639257513,2006-07-21,18100.0,16653.01511329439,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-02-01,weekly_tqqq,2003-02-03,2008-02-01,26100.0,29163.02365791209,3063.02365791209,0.11735722827249387,-0.19151687494660607,2006-07-21,18100.0,14633.54456346643,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-02-01,weekly_half_half,2003-02-03,2008-02-01,26100.0,30402.25273918936,4302.25273918936,0.16483726970074175,-0.0884347263015237,2006-07-21,18100.0,16499.33145394242,0.4796194530071801,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2003-02-01,dip_cash,2003-02-03,2008-02-01,26100.0,29244.22167602579,3144.2216760257907,0.12046826344926401,-0.18086185679345945,2006-07-21,18100.0,14826.400392038384,1.0,0.02638326686895532,13.043478260869566,26086.956521739132,88,20.43295019157088,26100.0
5,2003-02-01,dip_bond,2003-02-03,2008-02-01,26100.0,29268.29951789008,3168.2995178900783,0.12139078612605664,-0.18045663264858125,2006-07-21,18100.0,14833.73494906068,1.0,0.026410016892010005,36.472015040711014,72944.03008142204,396,20.43295019157088,26100.0
5,2003-03-01,weekly_qqq,2003-03-03,2008-02-29,26100.0,29468.82242014284,3368.8224201428384,0.12907365594417006,-0.019617873633069535,2003-03-11,200.0,196.0764252733861,0.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2003-03-01,weekly_qld,2003-03-03,2008-02-29,26100.0,27067.9767552727,967.9767552726989,0.0370872320027854,-0.09762289750023419,2006-07-21,17700.0,15972.074714245855,0.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2003-03-01,weekly_tqqq,2003-03-03,2008-02-29,26100.0,23374.624444524263,-2725.375555475737,-0.10442051936688648,-0.21374887601812764,2006-07-21,17700.0,13916.644894479141,1.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2003-03-01,weekly_half_half,2003-03-03,2008-02-29,26100.0,26421.72343233355,321.7234323335506,0.012326568288641785,-0.10469536596310872,2006-07-21,17700.0,15846.892022452976,0.442337240119613,0.0,13.043478260869566,26086.956521739132,522,,0.0
5,2003-03-01,dip_cash,2003-03-03,2008-02-29,26100.0,23448.157090644425,-2651.842909355575,-0.10160317660366189,-0.20376212331097604,2006-07-21,17700.0,14093.410417395724,0.9914705450314559,0.025560956562206524,12.94352823588206,25887.056471764117,88,20.555984555984555,25900.0
5,2003-03-01,dip_bond,2003-03-03,2008-02-29,26100.0,23468.285023423763,-2631.714976576237,-0.10083199143970256,-0.20332169121718865,2006-07-21,17700.0,14101.20606545576,0.9914787371059988,0.025589788471763242,36.37210590550845,72744.2118110169,397,20.555984555984555,25900.0
5,2003-04-01,weekly_qqq,2003-04-01,2008-04-01,26200.0,31129.350518922427,4929.350518922427,0.18814314957719186,-0.0304549221471738,2004-08-12,7200.0,6980.724560540349,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-04-01,weekly_qld,2003-04-01,2008-04-01,26200.0,29856.998370068148,3656.998370068148,0.13958009046061634,-0.11453892743183527,2006-07-21,17300.0,15318.47655542925,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-04-01,weekly_tqqq,2003-04-01,2008-04-01,26200.0,26749.16054167096,549.1605416709608,0.020960326017975605,-0.23504141736148085,2006-07-21,17300.0,13233.783479646381,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-04-01,weekly_half_half,2003-04-01,2008-04-01,26200.0,28939.255530296694,2739.255530296694,0.10455173779758374,-0.12029310781127159,2006-07-21,17300.0,15218.929234865001,0.4621604815242585,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2003-04-01,dip_cash,2003-04-01,2008-04-01,26200.0,26816.94721756113,616.94721756113,0.02354760372370725,-0.22834115635056018,2008-03-10,25900.0,19985.96405052049,0.9962710147732806,0.027434425502516527,13.043478260869566,26086.956521739132,89,20.448275862068964,26100.0
5,2003-04-01,dip_bond,2003-04-01,2008-04-01,26200.0,26841.12657214818,641.1265721481795,0.02447047985298395,-0.22763098618582764,2008-03-10,25900.0,20004.357457787064,0.9962761103579423,0.027461166043936027,36.32226974360384,72644.53948720769,395,20.448275862068964,26100.0
5,2003-05-01,weekly_qqq,2003-05-01,2008-05-01,26200.0,32885.18822415238,6685.188224152378,0.25515985588367857,-0.04651258338513705,2004-08-12,6800.0,6483.714432981068,0.0,0.0,13.093453273363318,26186.90654672664,262,,0.0
5,2003-05-01,weekly_qld,2003-05-01,2008-05-01,26200.0,33219.02147037583,7019.021470375832,0.2679015828387722,-0.13019310021408237,2006-07-21,16900.0,14699.736606382008,0.0,0.0,13.093453273363318,26186.90654672664,262,,0.0
5,2003-05-01,weekly_tqqq,2003-05-01,2008-05-01,26200.0,31270.04967756064,5070.049677560641,0.19351334647178017,-0.2545242037471472,2006-07-21,16900.0,12598.540956673212,1.0,0.0,13.093453273363318,26186.90654672664,262,,0.0
5,2003-05-01,weekly_half_half,2003-05-01,2008-05-01,26200.0,32077.618950856508,5877.618950856508,0.2243366011777293,-0.13469551940194827,2006-07-21,16900.0,14623.645722107074,0.48741226282204614,0.0,13.093453273363318,26186.90654672664,524,,0.0
5,2003-05-01,dip_cash,2003-05-01,2008-05-01,26200.0,31400.228324728698,5200.228324728698,0.19848199712704953,-0.24292008931774628,2006-07-21,16900.0,12794.650490530088,0.9936306195632821,0.03365728136926222,12.993503248375813,25987.006496751623,87,20.557692307692307,26000.0
5,2003-05-01,dip_bond,2003-05-01,2008-05-01,26200.0,31429.04677565916,5229.046775659161,0.19958193800225804,-0.242405967607869,2006-07-21,16900.0,12803.339147427014,0.993638231873857,0.033688404633601204,36.422202367727536,72844.40473545507,395,20.557692307692307,26000.0
5,2003-06-01,weekly_qqq,2003-06-02,2008-05-30,26100.0,33281.53984537349,7181.539845373489,0.27515478334764326,-0.061751090638889804,2004-08-12,6300.0,5910.968128974994,0.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2003-06-01,weekly_qld,2003-06-02,2008-05-30,26100.0,34191.944047134406,8091.944047134406,0.3100361703882914,-0.1493774319858738,2004-08-12,6300.0,5358.922178488995,0.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2003-06-01,weekly_tqqq,2003-06-02,2008-05-30,26100.0,32754.04231328903,6654.042313289028,0.25494414993444553,-0.27050672335323095,2006-07-21,16400.0,11963.689737007013,1.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2003-06-01,weekly_half_half,2003-06-02,2008-05-30,26100.0,33017.79107933126,6917.791079331262,0.2650494666410445,-0.15242617453496923,2004-08-12,6300.0,5339.715100429694,0.49600595985648266,0.0,13.043478260869566,26086.956521739132,522,,0.0
5,2003-06-01,dip_cash,2003-06-02,2008-05-30,26100.0,32910.33841134669,6810.338411346689,0.2609325061818655,-0.2584879290692032,2006-07-21,16400.0,12160.797963265068,0.9969614411511027,0.03474136201935148,12.993503248375813,25987.006496751623,87,20.592307692307692,26000.0
5,2003-06-01,dip_bond,2003-06-02,2008-05-30,26100.0,32941.842206151116,6841.8422061511155,0.26213954812839524,-0.2579264002160958,2006-07-21,16400.0,12170.007036456029,0.9969654202015413,0.034772412039064,36.37230582363782,72744.61164727564,394,20.592307692307692,26000.0
5,2003-07-01,weekly_qqq,2003-07-01,2008-07-01,26200.0,30350.309146024538,4150.309146024538,0.1584087460314709,-0.07173948798899216,2004-08-12,5900.0,5476.737020864946,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-07-01,weekly_qld,2003-07-01,2008-07-01,26200.0,28243.00605773668,2043.0060577366785,0.07797733044796483,-0.1658413050874177,2004-08-12,5900.0,4921.5362999842355,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-07-01,weekly_tqqq,2003-07-01,2008-07-01,26200.0,24417.584464565047,-1782.4155354349532,-0.0680311273066776,-0.279774675786739,2006-07-21,16000.0,11523.605187412177,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-07-01,weekly_half_half,2003-07-01,2008-07-01,26200.0,27383.946805294792,1183.9468052947923,0.04518880936239665,-0.1675547898474382,2004-08-12,5900.0,4911.426739900115,0.4458375675022092,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2003-07-01,dip_cash,2003-07-01,2008-07-01,26200.0,24557.049400253167,-1642.9505997468332,-0.06270803815827608,-0.2671896981074983,2006-07-21,16000.0,11724.964830280027,0.9959278495404676,0.040631009652894685,13.043478260869566,26086.95652173913,86,20.582375478927204,26100.0
5,2003-07-01,dip_bond,2003-07-01,2008-07-01,26200.0,24580.816361813773,-1619.1836381862267,-0.06180090222084835,-0.2666016557017799,2006-07-21,16000.0,11734.373508771521,0.9959336439354287,0.04066521646905218,36.522290447628464,73044.58089525694,394,20.582375478927204,26100.0
5,2003-08-01,weekly_qqq,2003-08-01,2008-08-01,26200.0,29580.56584974166,3380.565849741659,0.1290292309061702,-0.07938602313718664,2004-08-12,5500.0,5063.3768727454735,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-08-01,weekly_qld,2003-08-01,2008-08-01,26200.0,26770.925155513563,570.9251555135634,0.021791036469983333,-0.17772789827592997,2004-08-12,5500.0,4522.496559482385,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-08-01,weekly_tqqq,2003-08-01,2008-08-01,26200.0,22461.90877700281,-3738.091222997191,-0.14267523751897676,-0.2860827766845537,2006-07-21,15600.0,11137.108683720962,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-08-01,weekly_half_half,2003-08-01,2008-08-01,26200.0,26021.237313372236,-178.7626866277642,-0.006823003306403214,-0.17831129666988454,2004-08-12,5500.0,4519.287868315635,0.4316072388583094,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2003-08-01,dip_cash,2003-08-01,2008-08-01,26200.0,22582.48546206693,-3617.5145379330716,-0.13807307396691113,-0.27719259158482024,2004-08-12,5500.0,3975.440746283489,1.0,0.039633238174203785,13.09345327336332,26186.90654672664,89,20.385496183206108,26200.0
5,2003-08-01,dip_bond,2003-08-01,2008-08-01,26200.0,22604.606963719256,-3595.393036280744,-0.1372287418427765,-0.2775988832138131,2004-08-12,5500.0,3973.206142324028,1.0,0.039667834149825464,36.42233759410976,72844.67518821952,396,20.385496183206108,26200.0
5,2003-09-01,weekly_qqq,2003-09-02,2008-08-29,26100.0,29996.606885765337,3896.606885765337,0.14929528297951483,-0.09013391770299968,2004-08-12,5000.0,4549.330411485002,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-09-01,weekly_qld,2003-09-02,2008-08-29,26100.0,27637.14768796059,1537.1476879605907,0.05889454743144026,-0.194814481726939,2004-08-12,5000.0,4025.927591365305,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-09-01,weekly_tqqq,2003-09-02,2008-08-29,26100.0,23592.957251338907,-2507.0427486610934,-0.09605527772647868,-0.29764461248186935,2004-08-12,5000.0,3511.7769375906532,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-09-01,weekly_half_half,2003-09-02,2008-08-29,26100.0,26794.782068552122,694.7820685521219,0.02662000262651808,-0.19388926509243448,2004-08-12,5000.0,4030.5536745378276,0.4402528296550122,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2003-09-01,dip_cash,2003-09-02,2008-08-29,26100.0,23752.93913750483,-2347.060862495171,-0.08992570354387629,-0.29360984397631845,2004-08-12,5000.0,3531.9507801184077,1.0,0.04018875642754933,13.043478260869566,26086.95652173913,89,20.337164750957854,26100.0
5,2003-09-01,dip_bond,2003-09-02,2008-08-29,26100.0,23776.670011329043,-2323.3299886709574,-0.08901647466172251,-0.29399839731859,2004-08-12,5000.0,3530.00801340705,1.0,0.04022295279197386,36.27248393787395,72544.96787574791,395,20.337164750957854,26100.0
5,2003-10-01,weekly_qqq,2003-10-01,2008-10-01,26200.0,25048.46622078146,-1151.5337792185383,-0.04395167096253963,-0.09408122941955635,2004-08-12,4600.0,4167.226344670041,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-10-01,weekly_qld,2003-10-01,2008-10-01,26200.0,18720.20087513331,-7479.799124866691,-0.2854885162162859,-0.3431041931233528,2008-09-29,26200.0,17210.670140168157,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-10-01,weekly_tqqq,2003-10-01,2008-10-01,26200.0,12592.692302525234,-13607.307697474766,-0.5193628892165941,-0.5737893997151675,2008-09-29,26200.0,11166.717727462612,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-10-01,weekly_half_half,2003-10-01,2008-10-01,26200.0,18820.579261653347,-7379.420738346653,-0.2816572800895669,-0.32954695721120764,2008-09-29,26200.0,17565.86972106636,0.33454582155668977,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2003-10-01,dip_cash,2003-10-01,2008-10-01,26200.0,12662.450349056275,-13537.549650943725,-0.5167003683566307,-0.5707977271332375,2008-09-29,26200.0,11245.099549109178,1.0,0.039644650468691284,13.09345327336332,26186.906546726637,92,20.19083969465649,26200.0
5,2003-10-01,dip_bond,2003-10-01,2008-10-01,26200.0,12674.918004343424,-13525.081995656576,-0.5162245036510144,-0.570374538559869,2008-09-29,26200.0,11256.187089731433,1.0,0.039675447955532205,36.22252175792661,72445.0435158532,398,20.19083969465649,26200.0
5,2003-11-01,weekly_qqq,2003-11-03,2008-10-31,26100.0,21293.755790628795,-4806.244209371205,-0.18414728771537184,-0.2850544150423577,2008-10-27,26100.0,18660.079767394465,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-11-01,weekly_qld,2003-11-03,2008-10-31,26100.0,12993.229847578534,-13106.770152421466,-0.5021751016253435,-0.6136718631571892,2008-10-27,26100.0,10083.16437159736,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-11-01,weekly_tqqq,2003-11-03,2008-10-31,26100.0,6874.728912874997,-19225.271087125002,-0.7366004247940614,-0.8174327751685496,2008-10-27,26100.0,4765.004568100857,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2003-11-01,weekly_half_half,2003-11-03,2008-10-31,26100.0,14084.242351751896,-12015.757648248104,-0.4603738562547166,-0.5512435951054536,2008-10-27,26100.0,11712.54216774766,0.2440574629852159,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2003-11-01,dip_cash,2003-11-03,2008-10-31,26100.0,6985.668121731303,-19114.3318782687,-0.7323498803934367,-0.8144866424929817,2008-10-27,26100.0,4841.8986309331785,1.0,0.045695864957463014,13.043478260869566,26086.956521739135,94,20.122605363984675,26100.0
5,2003-11-01,dip_bond,2003-11-03,2008-10-31,26100.0,6992.067059970069,-19107.932940029932,-0.7321047103459745,-0.8143167104984369,2008-10-27,26100.0,4846.333855990797,1.0,0.045729287124931246,36.07255589367837,72145.11178735674,400,20.122605363984675,26100.0
5,2003-12-01,weekly_qqq,2003-12-01,2008-12-01,26200.0,17573.715947591867,-8626.284052408133,-0.32924748291634093,-0.3651408922904054,2008-11-20,26000.0,16506.33680044946,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-12-01,weekly_qld,2003-12-01,2008-12-01,26200.0,8625.804103191294,-17574.195896808706,-0.6707708357560574,-0.7026680955443996,2008-11-20,26000.0,7730.629515845613,0.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-12-01,weekly_tqqq,2003-12-01,2008-12-01,26200.0,3653.0160999976456,-22546.983900002353,-0.8605719045802425,-0.880131626889301,2008-11-20,26000.0,3116.5777008781733,1.0,0.0,13.09345327336332,26186.90654672664,262,,0.0
5,2003-12-01,weekly_half_half,2003-12-01,2008-12-01,26200.0,10613.366023794757,-15586.633976205243,-0.5949096937482917,-0.6226362595898532,2008-11-20,26000.0,9811.457250663816,0.17209507765056462,0.0,13.09345327336332,26186.90654672664,524,,0.0
5,2003-12-01,dip_cash,2003-12-01,2008-12-01,26200.0,3750.668409777754,-22449.331590222246,-0.8568447171840552,-0.877384981987608,2008-11-20,26000.0,3187.990468322195,0.9466761712449405,0.047800570047923936,12.993503248375813,25987.006496751626,96,20.084615384615386,26000.0
5,2003-12-01,dip_bond,2003-12-01,2008-12-01,26200.0,3753.5692454227083,-22446.43075457729,-0.8567339982663088,-0.8772813323962834,2008-11-20,26000.0,3190.6853576966323,0.9467441913768043,0.04783401835084408,36.02255369104042,72045.10738208084,404,20.084615384615386,26000.0
5,2004-01-01,weekly_qqq,2004-01-02,2008-12-31,26200.0,19582.1470206696,-6617.852979330401,-0.25258980837138933,-0.3667091216785163,2008-11-20,25600.0,16212.246485029982,0.0,0.0,13.093453273363318,26186.90654672664,262,,0.0
5,2004-01-01,weekly_qld,2004-01-02,2008-12-31,26200.0,10725.265230137344,-15474.734769862656,-0.5906387316741472,-0.7032301277882467,2008-11-20,25600.0,7597.308728620887,0.0,0.0,13.093453273363318,26186.90654672664,262,,0.0
5,2004-01-01,weekly_tqqq,2004-01-02,2008-12-31,26200.0,5151.261580654454,-21048.738419345547,-0.8033869625704407,-0.8801232463666834,2008-11-20,25600.0,3068.8448930129052,1.0,0.0,13.093453273363318,26186.90654672664,262,,0.0
5,2004-01-01,weekly_half_half,2004-01-02,2008-12-31,26200.0,12366.704300662026,-13833.295699337974,-0.5279883854709151,-0.6234161840225998,2008-11-20,25600.0,9640.545689021445,0.20827139775545095,0.0,13.093453273363318,26186.90654672664,524,,0.0
5,2004-01-01,dip_cash,2004-01-02,2008-12-31,26200.0,5240.069928438356,-20959.930071561645,-0.7999973309756353,-0.8772379271488139,2008-11-20,25600.0,3142.7090649903666,0.9809162852088499,0.04736939382127876,13.043478260869566,26086.956521739132,99,19.71264367816092,26100.0
5,2004-01-01,dip_bond,2004-01-02,2008-12-31,26200.0,5243.445893817554,-20956.554106182448,-0.7998684773352079,-0.8771322053424632,2008-11-20,25600.0,3145.415543232944,0.9809381605545782,0.047403940135492,36.222149219952996,72444.298439906,411,19.71264367816092,26100.0
5,2004-02-01,weekly_qqq,2004-02-02,2009-01-30,26100.0,19077.3863090491,-7022.6136909509005,-0.2690656586571226,-0.3678187697558219,2008-11-20,25100.0,15867.74887912887,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2004-02-01,weekly_qld,2004-02-02,2009-01-30,26100.0,10245.413042503213,-15854.586957496787,-0.6074554389845512,-0.7031760312831372,2008-11-20,25100.0,7450.281614793258,0.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2004-02-01,weekly_tqqq,2004-02-02,2009-01-30,26100.0,4893.172721081204,-21206.827278918798,-0.8125221179662374,-0.8797136090210914,2008-11-20,25100.0,3019.1884135706077,1.0,0.0,13.043478260869566,26086.956521739135,261,,0.0
5,2004-02-01,weekly_half_half,2004-02-02,2009-01-30,26100.0,11985.279515065151,-14114.720484934849,-0.5407938883116801,-0.6237661893884566,2008-11-20,25100.0,9443.468646349738,0.20413260762632307,0.0,13.043478260869566,26086.956521739135,522,,0.0
5,2004-02-01,dip_cash,2004-02-02,2009-01-30,26100.0,4951.4354075206365,-21148.564592479364,-0.8102898311294776,-0.8768979779014133,2008-11-20,25100.0,3089.8607546745247,1.0,0.04314003689401736,13.043478260869566,26086.956521739132,102,19.49425287356322,26100.0
5,2004-02-01,dip_bond,2004-02-02,2009-01-30,26100.0,4954.167723624458,-21145.832276375542,-0.810185144688718,-0.8767887300460496,2008-11-20,25100.0,3092.6028758441525,1.0,0.04317635220006162,36.07211225839558,72144.22451679115,414,19.49425287356322,26100.0
5,2004-03-01,weekly_qqq,2004-03-01,2009-02-27,26100.0,18150.68094153694,-7949.319058463061,-0.3045716114353663,-0.3689885931965708,2008-11-20,24700.0,15585.981748044702,0.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2004-03-01,weekly_qld,2004-03-01,2009-02-27,26100.0,9317.928004071104,-16782.071995928898,-0.6429912642118352,-0.7033667973890523,2008-11-20,24700.0,7326.840104490408,0.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2004-03-01,weekly_tqqq,2004-03-01,2009-02-27,26100.0,4317.180593238858,-21782.81940676114,-0.8345907818682429,-0.8795012241579163,2008-11-20,24700.0,2976.3197632994675,1.0,0.0,13.043478260869566,26086.956521739132,261,,0.0
5,2004-03-01,weekly_half_half,2004-03-01,2009-02-27,26100.0,11233.930767387898,-14866.069232612102,-0.5695811966518047,-0.6242449086772436,2008-11-20,24700.0,9281.150755672084,0.19214915431790064,0.0,13.043478260869566,26086.956521739132,522,,0.0
5,2004-03-01,dip_cash,2004-03-01,2009-02-27,26100.0,4362.467129490419,-21737.53287050958,-0.8328556655367656,-0.8767193251839018,2008-11-20,24700.0,3045.032667957624,1.0,0.043435149167868684,13.043478260869566,26086.95652173913,104,19.386973180076627,26100.0
5,2004-03-01,dip_bond,2004-03-01,2009-02-27,26100.0,4364.521733049041,-21735.47826695096,-0.8327769450939064,-0.8766068365716407,2008-11-20,24700.0,3047.811136680472,1.0,0.04347017568368552,35.97214010867742,71944.28021735484,416,19.386973180076627,26100.0
